symbol,rule_variant,target_variant,target_ratio,observations,eligible_setups,entries,wins,losses,no_entry,win_rate_pct,average_return_pct,total_return_pct,profit_factor,expectancy_pct,maximum_drawdown_pct_points
RGTI,MANIPULATION,NON_FIB_CONTROL,0.580036,106,82,59,14,45,23,23.728813559322035,-0.20947676271186438,-12.359129,0.6698216769811474,-0.20947676271186438,15.414303999999998
RGTI,RED_AND_MANIPULATION,FIB_38_2,0.382,106,39,36,11,25,3,30.555555555555557,-0.2214627222222222,-7.972658,0.6524211044240588,-0.2214627222222222,12.371846
RGTI,RED_AND_MANIPULATION,FIB_50_0,0.5,106,39,36,10,26,3,27.77777777777778,-0.1743851111111111,-6.277863999999999,0.7377757867575574,-0.1743851111111111,12.159462000000001
RGTI,RED_AND_MANIPULATION,FIB_61_8,0.618,106,39,36,10,26,3,27.77777777777778,-0.08715794444444443,-3.1376859999999995,0.8689399383688742,-0.08715794444444443,10.512102
RGTI,RED_AND_MANIPULATION,NON_FIB_CONTROL,0.580036,106,39,36,10,26,3,27.77777777777778,-0.17018952777777777,-6.126823,0.7440847172142145,-0.17018952777777777,12.109179999999999
RGTI,RED_CANDLE,FIB_38_2,0.382,106,50,46,13,33,4,28.26086956521739,-0.22796341304347825,-10.486317,0.6048951803831075,-0.22796341304347825,14.519417000000002
RGTI,RED_CANDLE,FIB_50_0,0.5,106,50,46,11,35,4,23.91304347826087,-0.2097823695652174,-9.649989,0.6552471901899458,-0.2097823695652174,15.165499
RGTI,RED_CANDLE,FIB_61_8,0.618,106,50,46,11,35,4,23.91304347826087,-0.13752595652173913,-6.326194,0.7739921613482144,-0.13752595652173913,13.324113999999998
RGTI,RED_CANDLE,NON_FIB_CONTROL,0.580036,106,50,46,12,34,4,26.08695652173913,-0.17889621739130437,-8.229226,0.7012304834418378,-0.17889621739130437,13.845495
RGTI,RED_MANIPULATION_ATR_RATIO_0_30,FIB_38_2,0.382,106,31,30,8,22,1,26.666666666666668,-0.3084342,-9.253026,0.5646813973589083,-0.3084342,12.890873000000003
RGTI,RED_MANIPULATION_ATR_RATIO_0_30,FIB_50_0,0.5,106,31,30,7,23,1,23.333333333333332,-0.28553039999999996,-8.565911999999999,0.615168915895529,-0.28553039999999996,13.420116
RGTI,RED_MANIPULATION_ATR_RATIO_0_30,FIB_61_8,0.618,106,31,30,7,23,1,23.333333333333332,-0.2144472,-6.433416,0.7109731627204378,-0.2144472,12.503976
RGTI,RED_MANIPULATION_ATR_RATIO_0_30,NON_FIB_CONTROL,0.580036,106,31,30,7,23,1,23.333333333333332,-0.27536883333333334,-8.261065,0.6288644338387435,-0.27536883333333334,13.683885000000002
RGTI,RED_MANIPULATION_MIN_5_NEW_LOWS,FIB_38_2,0.382,106,24,22,2,20,2,9.090909090909092,-0.7082847727272727,-15.582265,0.17972921206650344,-0.7082847727272727,16.343606
RGTI,RED_MANIPULATION_MIN_5_NEW_LOWS,FIB_50_0,0.5,106,24,22,2,20,2,9.090909090909092,-0.6575391363636364,-14.465861,0.23849817721580024,-0.6575391363636364,15.493255
RGTI,RED_MANIPULATION_MIN_5_NEW_LOWS,FIB_61_8,0.618,106,24,22,2,20,2,9.090909090909092,-0.6642553636363636,-14.613618,0.23072005569029097,-0.6642553636363636,15.907065999999999
RGTI,RED_MANIPULATION_MIN_5_NEW_LOWS,NON_FIB_CONTROL,0.580036,106,24,22,2,20,2,9.090909090909092,-0.7575489999999999,-16.666078,0.12267587973756623,-0.7575489999999999,17.225615
RGTI,RED_MANIPULATION_MIN_8_RED,FIB_38_2,0.382,106,34,31,7,24,3,22.58064516129032,-0.39369790322580644,-12.204635,0.454791992345685,-0.39369790322580644,15.698837000000001
RGTI,RED_MANIPULATION_MIN_8_RED,FIB_50_0,0.5,106,34,31,7,24,3,22.58064516129032,-0.28528087096774196,-8.843707,0.6049320709920026,-0.28528087096774196,13.509893000000002
RGTI,RED_MANIPULATION_MIN_8_RED,FIB_61_8,0.618,106,34,31,7,24,3,22.58064516129032,-0.21764322580645162,-6.74694,0.6985992850123577,-0.21764322580645162,12.595519
RGTI,RED_MANIPULATION_MIN_8_RED,NON_FIB_CONTROL,0.580036,106,34,31,7,24,3,22.58064516129032,-0.33296406451612903,-10.321886,0.5388985495023024,-0.33296406451612903,14.547733000000003
RIVN,ALL_COMPLETE,FIB_38_2,0.382,101,101,65,23,42,36,35.38461538461539,-0.06985087692307693,-4.540307,0.8026676315306241,-0.06985087692307693,5.481418000000001
RIVN,ALL_COMPLETE,FIB_50_0,0.5,101,101,65,18,47,36,27.692307692307693,-0.11556206153846153,-7.511533999999999,0.7101884829273953,-0.11556206153846153,8.845509000000002
RIVN,ALL_COMPLETE,FIB_61_8,0.618,101,101,65,15,50,36,23.076923076923077,-0.1696747846153846,-11.028861,0.5988740909586375,-0.1696747846153846,11.652084999999998
RIVN,ALL_COMPLETE,NON_FIB_CONTROL,0.329718,101,101,65,16,49,36,24.615384615384617,-0.17837538461538463,-11.5944,0.5671084890105952,-0.17837538461538463,11.5944
RIVN,MANIPULATION,FIB_38_2,0.382,101,87,55,19,36,32,34.54545454545455,-0.07608476363636364,-4.184662,0.7998736400052434,-0.07608476363636364,5.295700999999999
RIVN,MANIPULATION,FIB_50_0,0.5,101,87,55,15,40,32,27.27272727272727,-0.12013265454545455,-6.607296,0.717465977919461,-0.12013265454545455,7.999954000000001
RIVN,MANIPULATION,FIB_61_8,0.618,101,87,55,13,42,32,23.636363636363637,-0.16949154545454545,-9.322035,0.6205160343789525,-0.16949154545454545,9.732273999999999
RIVN,MANIPULATION,NON_FIB_CONTROL,0.329718,101,87,55,13,42,32,23.636363636363637,-0.19611014545454547,-10.786058,0.5552282440834562,-0.19611014545454547,10.786058
RIVN,RED_AND_MANIPULATION,FIB_38_2,0.382,101,40,33,12,21,7,36.36363636363637,-0.055320242424242425,-1.825568,0.8645758038652951,-0.055320242424242425,3.6468300000000005
RIVN,RED_AND_MANIPULATION,FIB_50_0,0.5,101,40,33,10,23,7,30.303030303030305,-0.10054136363636364,-3.317865,0.7790714336796465,-0.10054136363636364,6.2598009999999995
RIVN,RED_AND_MANIPULATION,FIB_61_8,0.618,101,40,33,9,24,7,27.27272727272727,-0.1499390606060606,-4.947989,0.6815482478968333,-0.1499390606060606,6.538983
RIVN,RED_AND_MANIPULATION,NON_FIB_CONTROL,0.329718,101,40,33,8,25,7,24.242424242424242,-0.2527827878787879,-8.341832,0.4846784185251647,-0.2527827878787879,8.647190000000002
RIVN,RED_CANDLE,FIB_38_2,0.382,101,50,40,15,25,10,37.5,-0.044483625000000006,-1.7793450000000002,0.8801473921451478,-0.044483625000000006,3.6089840000000004
RIVN,RED_CANDLE,FIB_50_0,0.5,101,50,40,12,28,10,30.0,-0.0988317,-3.9532679999999996,0.7649393845753728,-0.0988317,6.742458
RIVN,RED_CANDLE,FIB_61_8,0.618,101,50,40,10,30,10,25.0,-0.162975325,-6.519013,0.6324166378532408,-0.162975325,7.78078
RIVN,RED_CANDLE,NON_FIB_CONTROL,0.329718,101,50,40,10,30,10,25.0,-0.226990225,-9.079609,0.495237544602937,-0.226990225,9.384967000000001
RIVN,RED_MANIPULATION_ATR_RATIO_0_30,FIB_38_2,0.382,101,37,31,11,20,6,35.483870967741936,-0.062195774193548395,-1.9280690000000003,0.8522854710951858,-0.062195774193548395,3.8276640000000004
RIVN,RED_MANIPULATION_ATR_RATIO_0_30,FIB_50_0,0.5,101,37,31,9,22,6,29.03225806451613,-0.10703516129032258,-3.3180899999999998,0.7725796634983125,-0.10703516129032258,5.832103
RIVN,RED_MANIPULATION_ATR_RATIO_0_30,FIB_61_8,0.618,101,37,31,8,23,6,25.806451612903224,-0.15961980645161292,-4.948214,0.672519347028642,-0.15961980645161292,6.1112850000000005
RIVN,RED_MANIPULATION_ATR_RATIO_0_30,NON_FIB_CONTROL,0.329718,101,37,31,7,24,6,22.58064516129032,-0.26909861290322584,-8.342057,0.4706791770468973,-0.26909861290322584,8.647415
RIVN,RED_MANIPULATION_MIN_5_NEW_LOWS,FIB_38_2,0.382,101,25,23,9,14,2,39.130434782608695,0.02841673913043477,0.6535849999999997,1.0735406802038931,0.02841673913043477,2.7131619999999996
RIVN,RED_MANIPULATION_MIN_5_NEW_LOWS,FIB_50_0,0.5,101,25,23,7,16,2,30.434782608695656,-0.055972478260869554,-1.2873669999999997,0.876509710840757,-0.055972478260869554,4.51416
RIVN,RED_MANIPULATION_MIN_5_NEW_LOWS,FIB_61_8,0.618,101,25,23,7,16,2,30.434782608695656,-0.07347847826086956,-1.690005,0.8378867827662457,-0.07347847826086956,4.51416
RIVN,RED_MANIPULATION_MIN_5_NEW_LOWS,NON_FIB_CONTROL,0.329718,101,25,23,6,17,2,26.08695652173913,-0.1893273913043478,-4.35453,0.6068083049965476,-0.1893273913043478,5.179711
RIVN,RED_MANIPULATION_MIN_8_RED,FIB_38_2,0.382,101,36,30,12,18,6,40.0,0.01449636666666666,0.4348909999999998,1.0387606530498599,0.01449636666666666,3.6468300000000005
RIVN,RED_MANIPULATION_MIN_8_RED,FIB_50_0,0.5,101,36,30,10,20,6,33.33333333333333,-0.035246866666666654,-1.0574059999999996,0.9171140359066481,-0.035246866666666654,4.205952
RIVN,RED_MANIPULATION_MIN_8_RED,FIB_61_8,0.618,101,36,30,9,21,6,30.0,-0.08958433333333334,-2.68753,0.7975828003261536,-0.08958433333333334,4.776666
RIVN,RED_MANIPULATION_MIN_8_RED,NON_FIB_CONTROL,0.329718,101,36,30,8,22,6,26.666666666666668,-0.20271243333333333,-6.081373,0.5633445141204259,-0.20271243333333333,6.386731000000002
SNAP,ALL_COMPLETE,FIB_38_2,0.382,43,43,30,8,22,13,26.666666666666668,-0.1661255,-4.983765,0.5849112972583365,-0.1661255,6.349012999999999
SNAP,ALL_COMPLETE,FIB_50_0,0.5,43,43,30,7,23,13,23.333333333333332,-0.16252113333333332,-4.875634,0.6167348514791089,-0.16252113333333332,5.746035999999999
SNAP,ALL_COMPLETE,FIB_61_8,0.618,43,43,30,6,24,13,20.0,-0.1675845333333333,-5.027536,0.6188931234636443,-0.1675845333333333,5.487985
SNAP,ALL_COMPLETE,NON_FIB_CONTROL,0.601288,43,43,30,7,23,13,23.333333333333332,-0.11499329999999999,-3.4497989999999996,0.7235102142880614,-0.11499329999999999,5.998327
SNAP,MANIPULATION,FIB_38_2,0.382,43,42,29,8,21,13,27.586206896551722,-0.1596830344827586,-4.630808,0.6026268049329865,-0.1596830344827586,6.349012999999999
SNAP,MANIPULATION,FIB_50_0,0.5,43,42,29,7,22,13,24.137931034482758,-0.1559543793103448,-4.522677,0.6343346821253698,-0.1559543793103448,5.610386
SNAP,MANIPULATION,FIB_61_8,0.618,43,42,29,6,23,13,20.689655172413794,-0.1611923793103448,-4.674579,0.6359071499087738,-0.1611923793103448,5.487985
SNAP,MANIPULATION,NON_FIB_CONTROL,0.601288,43,42,29,7,22,13,24.137931034482758,-0.10678765517241379,-3.0968419999999997,0.7445729288092475,-0.10678765517241379,5.998327
SNAP,RED_AND_MANIPULATION,FIB_38_2,0.382,43,18,16,4,12,2,25.0,-0.1931633125,-3.090613,0.5720675340111141,-0.1931633125,4.95204
SNAP,RED_AND_MANIPULATION,FIB_50_0,0.5,43,18,16,3,13,2,18.75,-0.24994125,-3.99906,0.49614967871991933,-0.24994125,4.7307109999999994
SNAP,RED_AND_MANIPULATION,FIB_61_8,0.618,43,18,16,3,13,2,18.75,-0.19143431249999998,-3.0629489999999997,0.614092352274159,-0.19143431249999998,4.509381
SNAP,RED_AND_MANIPULATION,NON_FIB_CONTROL,0.601288,43,18,16,4,12,2,25.0,-0.059698937499999986,-0.9551829999999998,0.8677434487395665,-0.059698937499999986,4.4661360000000005
SNAP,RED_CANDLE,FIB_38_2,0.382,43,18,16,4,12,2,25.0,-0.1931633125,-3.090613,0.5720675340111141,-0.1931633125,4.95204
SNAP,RED_CANDLE,FIB_50_0,0.5,43,18,16,3,13,2,18.75,-0.24994125,-3.99906,0.49614967871991933,-0.24994125,4.7307109999999994
SNAP,RED_CANDLE,FIB_61_8,0.618,43,18,16,3,13,2,18.75,-0.19143431249999998,-3.0629489999999997,0.614092352274159,-0.19143431249999998,4.509381
SNAP,RED_CANDLE,NON_FIB_CONTROL,0.601288,43,18,16,4,12,2,25.0,-0.059698937499999986,-0.9551829999999998,0.8677434487395665,-0.059698937499999986,4.4661360000000005
SNAP,RED_MANIPULATION_ATR_RATIO_0_30,FIB_38_2,0.382,43,16,14,4,10,2,28.57142857142857,-0.16678042857142855,-2.334926,0.6389202771015159,-0.16678042857142855,4.196353
SNAP,RED_MANIPULATION_ATR_RATIO_0_30,FIB_50_0,0.5,43,16,14,3,11,2,21.428571428571427,-0.2316695,-3.243373,0.5483593320608641,-0.2316695,3.9750240000000003
SNAP,RED_MANIPULATION_ATR_RATIO_0_30,FIB_61_8,0.618,43,16,14,3,11,2,21.428571428571427,-0.16480442857142855,-2.3072619999999997,0.6787130709941205,-0.16480442857142855,3.7536940000000003
SNAP,RED_MANIPULATION_ATR_RATIO_0_30,NON_FIB_CONTROL,0.601288,43,16,14,4,10,2,28.57142857142857,-0.014249714285714268,-0.19949599999999976,0.9691493604510996,-0.014249714285714268,3.7104490000000006
SNAP,RED_MANIPULATION_MIN_5_NEW_LOWS,FIB_38_2,0.382,43,13,11,4,7,2,36.36363636363637,-0.04658954545454544,-0.5124849999999999,0.8896474428680016,-0.04658954545454544,2.373912
SNAP,RED_MANIPULATION_MIN_5_NEW_LOWS,FIB_50_0,0.5,43,13,11,3,8,2,27.27272727272727,-0.12917563636363638,-1.420932,0.7348449449809586,-0.12917563636363638,2.368402
SNAP,RED_MANIPULATION_MIN_5_NEW_LOWS,FIB_61_8,0.618,43,13,11,3,8,2,27.27272727272727,-0.04407463636363634,-0.4848209999999997,0.909529281535368,-0.04407463636363634,2.368402
SNAP,RED_MANIPULATION_MIN_5_NEW_LOWS,NON_FIB_CONTROL,0.601288,43,13,11,4,7,2,36.36363636363637,0.14754045454545459,1.6229450000000003,1.3494660933190068,0.14754045454545459,2.2803269999999998
SNAP,RED_MANIPULATION_MIN_8_RED,FIB_38_2,0.382,43,18,16,4,12,2,25.0,-0.1931633125,-3.090613,0.5720675340111141,-0.1931633125,4.95204
SNAP,RED_MANIPULATION_MIN_8_RED,FIB_50_0,0.5,43,18,16,3,13,2,18.75,-0.24994125,-3.99906,0.49614967871991933,-0.24994125,4.7307109999999994
SNAP,RED_MANIPULATION_MIN_8_RED,FIB_61_8,0.618,43,18,16,3,13,2,18.75,-0.19143431249999998,-3.0629489999999997,0.614092352274159,-0.19143431249999998,4.509381
SNAP,RED_MANIPULATION_MIN_8_RED,NON_FIB_CONTROL,0.601288,43,18,16,4,12,2,25.0,-0.059698937499999986,-0.9551829999999998,0.8677434487395665,-0.059698937499999986,4.4661360000000005
SOFI,ALL_COMPLETE,FIB_38_2,0.382,106,106,73,18,55,33,24.65753424657534,-0.21149346575342468,-15.439023,0.47665237132155536,-0.21149346575342468,16.52633
SOFI,ALL_COMPLETE,FIB_50_0,0.5,106,106,73,16,57,33,21.91780821917808,-0.1916995890410959,-13.99407,0.5433023357680956,-0.1916995890410959,13.994069999999999
SOFI,ALL_COMPLETE,FIB_61_8,0.618,106,106,73,15,58,33,20.54794520547945,-0.1728077534246575,-12.614965999999999,0.5985586641982069,-0.1728077534246575,12.614966
SOFI,ALL_COMPLETE,NON_FIB_CONTROL,0.695489,106,106,73,17,56,33,23.28767123287671,-0.17254304109589041,-12.595642,0.5843075672826368,-0.17254304109589041,13.376565
SOFI,MANIPULATION,FIB_38_2,0.382,106,100,70,17,53,30,24.285714285714285,-0.2169860142857143,-15.189021,0.47474549104433483,-0.2169860142857143,16.276328
SOFI,MANIPULATION,FIB_50_0,0.5,106,100,70,15,55,30,21.428571428571427,-0.1982546285714286,-13.877824,0.5383108850594104,-0.1982546285714286,13.877823999999999
SOFI,MANIPULATION,FIB_61_8,0.618,106,100,70,14,56,30,20.0,-0.18046395714285715,-12.632477,0.5904014967549331,-0.18046395714285715,12.632477
SOFI,MANIPULATION,NON_FIB_CONTROL,0.695489,106,100,70,16,54,30,22.857142857142858,-0.18168349999999997,-12.717844999999999,0.572039388739081,-0.18168349999999997,13.498767999999998
SOFI,RED_AND_MANIPULATION,FIB_38_2,0.382,106,51,40,11,29,11,27.500000000000004,-0.17733084999999998,-7.093234,0.5656068488918379,-0.17733084999999998,7.093234000000002
SOFI,RED_AND_MANIPULATION,FIB_50_0,0.5,106,51,40,11,29,11,27.500000000000004,-0.098726125,-3.949045,0.7581585351028978,-0.098726125,6.524129000000001
SOFI,RED_AND_MANIPULATION,FIB_61_8,0.618,106,51,40,10,30,11,25.0,-0.09237695,-3.695078,0.7840572638827065,-0.09237695,6.313626000000001
SOFI,RED_AND_MANIPULATION,NON_FIB_CONTROL,0.695489,106,51,40,11,29,11,27.500000000000004,-0.095650925,-3.826037,0.7706372613610492,-0.095650925,6.175662000000002
SOFI,RED_CANDLE,FIB_38_2,0.382,106,55,42,11,31,13,26.190476190476193,-0.18276895238095237,-7.676296,0.5461070035720521,-0.18276895238095237,7.676296000000001
SOFI,RED_CANDLE,FIB_50_0,0.5,106,55,42,11,31,13,26.190476190476193,-0.10790730952380952,-4.532107,0.7320202834333019,-0.10790730952380952,6.791044000000001
SOFI,RED_CANDLE,FIB_61_8,0.618,106,55,42,10,32,13,23.809523809523807,-0.1018604761904762,-4.2781400000000005,0.7582212402188914,-0.1018604761904762,6.580541000000001
SOFI,RED_CANDLE,NON_FIB_CONTROL,0.695489,106,55,42,11,31,13,26.190476190476193,-0.10497854761904761,-4.409098999999999,0.7446106468498093,-0.10497854761904761,6.442577000000002
SOFI,RED_MANIPULATION_ATR_RATIO_0_30,FIB_38_2,0.382,106,47,36,11,25,11,30.555555555555557,-0.1554651111111111,-5.596744,0.6226721253727016,-0.1554651111111111,5.985150000000001
SOFI,RED_MANIPULATION_ATR_RATIO_0_30,FIB_50_0,0.5,106,47,36,11,25,11,30.555555555555557,-0.06812652777777778,-2.4525550000000003,0.8346507602354952,-0.06812652777777778,5.774646000000001
SOFI,RED_MANIPULATION_ATR_RATIO_0_30,FIB_61_8,0.618,106,47,36,10,26,11,27.77777777777778,-0.06107188888888889,-2.198588,0.8591992552748855,-0.06107188888888889,5.5641430000000005
SOFI,RED_MANIPULATION_ATR_RATIO_0_30,NON_FIB_CONTROL,0.695489,106,47,36,11,25,11,30.555555555555557,-0.06470963888888888,-2.329547,0.8465856226594819,-0.06470963888888888,5.426179
SOFI,RED_MANIPULATION_MIN_5_NEW_LOWS,FIB_38_2,0.382,106,34,27,8,19,7,29.629629629629626,-0.1510882962962963,-4.079384,0.6464744190818941,-0.1510882962962963,4.2599789999999995
SOFI,RED_MANIPULATION_MIN_5_NEW_LOWS,FIB_50_0,0.5,106,34,27,8,19,7,29.629629629629626,-0.05838692592592593,-1.5764470000000002,0.8633827211506429,-0.05838692592592593,4.256798
SOFI,RED_MANIPULATION_MIN_5_NEW_LOWS,FIB_61_8,0.618,106,34,27,7,20,7,25.925925925925924,-0.07273074074074075,-1.9637300000000002,0.8406252439848453,-0.07273074074074075,4.256798
SOFI,RED_MANIPULATION_MIN_5_NEW_LOWS,NON_FIB_CONTROL,0.695489,106,34,27,7,20,7,25.925925925925924,-0.12416203703703703,-3.352375,0.7279239265600137,-0.12416203703703703,4.256798
SOFI,RED_MANIPULATION_MIN_8_RED,FIB_38_2,0.382,106,42,35,9,26,7,25.71428571428571,-0.2061854,-7.216489,0.5035289640192276,-0.2061854,7.216489
SOFI,RED_MANIPULATION_MIN_8_RED,FIB_50_0,0.5,106,42,35,9,26,7,25.71428571428571,-0.1350324,-4.726134,0.6748573103674167,-0.1350324,5.408607
SOFI,RED_MANIPULATION_MIN_8_RED,FIB_61_8,0.618,106,42,35,8,27,7,22.857142857142858,-0.14645719999999998,-5.126002,0.6653583266042703,-0.14645719999999998,5.445934
SOFI,RED_MANIPULATION_MIN_8_RED,NON_FIB_CONTROL,0.695489,106,42,35,8,27,7,22.857142857142858,-0.14452042857142855,-5.058215,0.669783677026388,-0.14452042857142855,5.832508
SOUN,ALL_COMPLETE,FIB_38_2,0.382,65,65,48,17,31,17,35.41666666666667,-0.08242445833333333,-3.9563739999999994,0.8097424307030917,-0.08242445833333333,8.207538999999997
SOUN,ALL_COMPLETE,FIB_50_0,0.5,65,65,48,16,32,17,33.33333333333333,-0.009752749999999992,-0.46813199999999966,0.9782399786402874,-0.009752749999999992,9.284169
SOUN,ALL_COMPLETE,FIB_61_8,0.618,65,65,48,13,35,17,27.083333333333332,-0.04814129166666666,-2.3107819999999997,0.8993151871814007,-0.04814129166666666,12.489435
SOUN,ALL_COMPLETE,NON_FIB_CONTROL,0.677678,65,65,48,15,33,17,31.25,-0.04493387499999999,-2.1568259999999997,0.9027118518838279,-0.04493387499999999,11.674288
SOUN,MANIPULATION,FIB_38_2,0.382,65,58,41,14,27,17,34.146341463414636,-0.09323026829268291,-3.8224409999999995,0.8009953457962931,-0.09323026829268291,7.180266999999999
SOUN,MANIPULATION,FIB_50_0,0.5,65,58,41,13,28,17,31.70731707317073,-0.021358219512195114,-0.8756869999999997,0.9560538490614746,-0.021358219512195114,8.460683
SOUN,MANIPULATION,FIB_61_8,0.618,65,58,41,12,29,17,29.268292682926827,-0.019456560975609747,-0.7977189999999996,0.9612427182428274,-0.019456560975609747,10.472595000000002
SOUN,MANIPULATION,NON_FIB_CONTROL,0.677678,65,58,41,12,29,17,29.268292682926827,-0.061935341463414624,-2.5393489999999996,0.8766253973231244,-0.061935341463414624,10.740459000000001
SOUN,RED_AND_MANIPULATION,FIB_38_2,0.382,65,31,25,11,14,6,44.0,0.07103988,1.775997,1.1654252301845667,0.07103988,4.41787
SOUN,RED_AND_MANIPULATION,FIB_50_0,0.5,65,31,25,10,15,6,40.0,0.1497012,3.7425300000000004,1.326729621161678,0.1497012,6.273721999999999
SOUN,RED_AND_MANIPULATION,FIB_61_8,0.618,65,31,25,9,16,6,36.0,0.11361108,2.840277,1.2345285305033236,0.11361108,7.877267999999999
SOUN,RED_AND_MANIPULATION,NON_FIB_CONTROL,0.677678,65,31,25,9,16,6,36.0,0.0914998,2.2874950000000003,1.1888839859223943,0.0914998,7.877267999999999
SOUN,RED_CANDLE,FIB_38_2,0.382,65,31,25,11,14,6,44.0,0.07103988,1.775997,1.1654252301845667,0.07103988,4.41787
SOUN,RED_CANDLE,FIB_50_0,0.5,65,31,25,10,15,6,40.0,0.1497012,3.7425300000000004,1.326729621161678,0.1497012,6.273721999999999
SOUN,RED_CANDLE,FIB_61_8,0.618,65,31,25,9,16,6,36.0,0.11361108,2.840277,1.2345285305033236,0.11361108,7.877267999999999
SOUN,RED_CANDLE,NON_FIB_CONTROL,0.677678,65,31,25,9,16,6,36.0,0.0914998,2.2874950000000003,1.1888839859223943,0.0914998,7.877267999999999
SOUN,RED_MANIPULATION_ATR_RATIO_0_30,FIB_38_2,0.382,65,26,22,10,12,4,45.45454545454545,0.0904863181818182,1.9906990000000002,1.2020144013091618,0.0904863181818182,4.41787
SOUN,RED_MANIPULATION_ATR_RATIO_0_30,FIB_50_0,0.5,65,26,22,9,13,4,40.909090909090914,0.1691054090909091,3.720319,1.3518760859222856,0.1691054090909091,6.273721999999999
SOUN,RED_MANIPULATION_ATR_RATIO_0_30,FIB_61_8,0.618,65,26,22,8,14,4,36.36363636363637,0.1173251818181818,2.5811539999999997,1.229867551290757,0.1173251818181818,7.877267999999999
SOUN,RED_MANIPULATION_ATR_RATIO_0_30,NON_FIB_CONTROL,0.677678,65,26,22,8,14,4,36.36363636363637,0.10856786363636366,2.3884930000000004,1.2127099108325634,0.10856786363636366,7.877267999999999
SOUN,RED_MANIPULATION_MIN_5_NEW_LOWS,FIB_38_2,0.382,65,18,16,7,9,2,43.75,0.094065625,1.50505,1.2013366436169506,0.094065625,4.92952
SOUN,RED_MANIPULATION_MIN_5_NEW_LOWS,FIB_50_0,0.5,65,18,16,7,9,2,43.75,0.28095025,4.495204,1.601341673521472,0.28095025,4.92952
SOUN,RED_MANIPULATION_MIN_5_NEW_LOWS,FIB_61_8,0.618,65,18,16,7,9,2,43.75,0.3197625625,5.116201,1.6844149612369606,0.3197625625,4.92952
SOUN,RED_MANIPULATION_MIN_5_NEW_LOWS,NON_FIB_CONTROL,0.677678,65,18,16,7,9,2,43.75,0.2792398125,4.467837,1.5976806789193891,0.2792398125,4.92952
SOUN,RED_MANIPULATION_MIN_8_RED,FIB_38_2,0.382,65,25,21,8,13,4,38.095238095238095,-0.011837952380952376,-0.2485969999999999,0.9746536061491949,-0.011837952380952376,3.489903
SOUN,RED_MANIPULATION_MIN_8_RED,FIB_50_0,0.5,65,25,21,7,14,4,33.33333333333333,0.033965,0.713265,1.067758667369651,0.033965,5.345755
SOUN,RED_MANIPULATION_MIN_8_RED,FIB_61_8,0.618,65,25,21,6,15,4,28.57142857142857,-0.04108461904761905,-0.8627770000000001,0.9228465792661198,-0.04108461904761905,6.949301
SOUN,RED_MANIPULATION_MIN_8_RED,NON_FIB_CONTROL,0.677678,65,25,21,6,15,4,28.57142857142857,-0.07672604761904761,-1.6112469999999999,0.8559150073574024,-0.07672604761904761,6.949301
